icd_code,drug_code,mapping_type,priority,source_version,note,evidence_level
C20,MED-OBGYN-VITAMIN,consider,3,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C22.0,MED-ANAL-PARACETAMOL,consider,1,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C22.0,MED-PPI-ESOMEPRAZOLE,consider,2,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C22.0,MED-OBGYN-VITAMIN,consider,3,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C25.9,MED-ANAL-PARACETAMOL,consider,1,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C25.9,MED-PPI-ESOMEPRAZOLE,consider,2,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C25.9,MED-OBGYN-VITAMIN,consider,3,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C34.9,MED-ANAL-PARACETAMOL,consider,1,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C34.9,MED-PPI-ESOMEPRAZOLE,consider,2,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C34.9,MED-OBGYN-VITAMIN,consider,3,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C50.9,MED-ANAL-PARACETAMOL,consider,1,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C50.9,MED-PPI-ESOMEPRAZOLE,consider,2,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C50.9,MED-OBGYN-VITAMIN,consider,3,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C53.9,MED-ANAL-PARACETAMOL,consider,1,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C53.9,MED-PPI-ESOMEPRAZOLE,consider,2,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C53.9,MED-OBGYN-VITAMIN,consider,3,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C54.1,MED-ANAL-PARACETAMOL,consider,1,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C54.1,MED-PPI-ESOMEPRAZOLE,consider,2,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C54.1,MED-OBGYN-VITAMIN,consider,3,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C56,MED-ANAL-PARACETAMOL,consider,1,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C56,MED-PPI-ESOMEPRAZOLE,consider,2,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C56,MED-OBGYN-VITAMIN,consider,3,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C61,MED-ANAL-PARACETAMOL,consider,1,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C61,MED-PPI-ESOMEPRAZOLE,consider,2,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C61,MED-OBGYN-VITAMIN,consider,3,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C64,MED-ANAL-PARACETAMOL,consider,1,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C64,MED-PPI-ESOMEPRAZOLE,consider,2,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C64,MED-OBGYN-VITAMIN,consider,3,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C67.9,MED-ANAL-PARACETAMOL,consider,1,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C67.9,MED-PPI-ESOMEPRAZOLE,consider,2,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C67.9,MED-OBGYN-VITAMIN,consider,3,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C71.9,MED-ANAL-PARACETAMOL,consider,1,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C71.9,MED-PPI-ESOMEPRAZOLE,consider,2,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C71.9,MED-OBGYN-VITAMIN,consider,3,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C73,MED-ANAL-PARACETAMOL,consider,1,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C73,MED-PPI-ESOMEPRAZOLE,consider,2,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C73,MED-OBGYN-VITAMIN,consider,3,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C80.9,MED-ANAL-PARACETAMOL,consider,1,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C80.9,MED-PPI-ESOMEPRAZOLE,consider,2,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
C80.9,MED-OBGYN-VITAMIN,consider,3,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
D00.0,MED-ANAL-PARACETAMOL,consider,1,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
D00.0,MED-PPI-ESOMEPRAZOLE,consider,2,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
D00.0,MED-OBGYN-VITAMIN,consider,3,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
D05.1,MED-ANAL-PARACETAMOL,consider,1,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
D05.1,MED-PPI-ESOMEPRAZOLE,consider,2,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
D05.1,MED-OBGYN-VITAMIN,consider,3,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
D06.9,MED-ANAL-PARACETAMOL,consider,1,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
D06.9,MED-PPI-ESOMEPRAZOLE,consider,2,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
D06.9,MED-OBGYN-VITAMIN,consider,3,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
D09.0,MED-ANAL-PARACETAMOL,consider,1,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
D09.0,MED-PPI-ESOMEPRAZOLE,consider,2,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
D09.0,MED-OBGYN-VITAMIN,consider,3,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
D10.0,MED-ANAL-PARACETAMOL,consider,1,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
D10.0,MED-PPI-ESOMEPRAZOLE,consider,2,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
D10.0,MED-OBGYN-VITAMIN,consider,3,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
D12.6,MED-ANAL-PARACETAMOL,consider,1,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
D12.6,MED-PPI-ESOMEPRAZOLE,consider,2,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
D12.6,MED-OBGYN-VITAMIN,consider,3,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
D17.0,MED-ANAL-PARACETAMOL,consider,1,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
D17.0,MED-PPI-ESOMEPRAZOLE,consider,2,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
D17.0,MED-OBGYN-VITAMIN,consider,3,MAP-ONCO-2026.04,Mục đích: Điều trị triệu chứng/hỗ trợ theo phác đồ chuyên khoa. Tác dụng phụ: Theo dõi ADR thường gặp và chức năng cơ quan đích. Tương tác: Rà soát tương tác thuốc trước kê đơn.,IIb
